SettingID,wagon_no,GlazeType,start_time,end_time,packages
1404081115,74,91000001,11:25:00,12:00:00,64
1404081121,23,91000001,12:00:00,12:35:00,64
1404081121,51,91000001,12:35:00,13:15:00,62
1404081109,22,92000001,06:50:00,07:30:00,800
1404081109,66,92000001,07:30:00,09:30:00,800
1404081109,25,92000001,09:30:00,09:45:00,364
1404081105,25,91000001,09:45:00,10:10:00,32
1404081105,37,91000001,10:10:00,10:45:00,64
1404081105,27,91000001,10:45:00,11:20:00,44
1404081102,27,91000001,10:45:00,11:20:00,20
1404081102,2,91000001,11:20:00,11:55:00,64
1404081102,6,91000001,11:50:00,12:30:00,60
1404081125,6,91000001,11:50:00,12:30:00,4
1404081125,35,91000001,12:30:00,13:05:00,64
1404081125,55,91000001,13:05:00,13:40:00,64
1404081211,21,91000001,06:20:00,07:00:00,64
1404081211,10,91000001,07:00:00,07:35:00,58
1404081229,10,91000001,07:00:00,07:35:00,6
1404081229,65,91000001,07:35:00,08:10:00,64
1404081229,29,91000001,08:10:00,08:45:00,64
1404081220,48,91000001,08:45:00,10:05:00,64
1404081220,76,91000001,10:05:00,10:45:00,62
1404081220,8,91000001,10:45:00,11:35:00,6
1404081201,8,91000001,10:45:00,11:35:00,58
1404081201,64,91000001,11:35:00,12:10:00,62
1404081201,44,91000001,12:10:00,13:00:00,16
1404081316,44,91000001,12:10:00,13:00:00,48
1404081316,30,91000001,13:00:00,13:40:00,64
1404081312,26,91000001,06:30:00,07:05:00,64
1404081312,1,91000001,07:05:00,07:40:00,64
1404081312,62,91000001,07:40:00,08:15:00,6
1404081307,62,91000001,07:40:00,08:15:00,58
1404081307,9,91000001,08:15:00,08:55:00,64
1404081307,13,91000001,08:55:00,10:05:00,4
1404081303,13,91000001,08:55:00,10:05:00,60
1404081303,45,91000001,10:05:00,10:45:00,62
1404081303,80,91000001,10:40:00,11:15:00,16
1404081314,80,91000001,10:40:00,11:15:00,48
1404081314,31,91000001,11:15:00,11:50:00,64
1404081314,52,91000001,11:50:00,12:25:00,30
1404081319,52,91000001,11:50:00,12:25:00,34
1404081319,63,91000001,12:25:00,13:00:00,64
1404081319,11,91000001,13:00:00,13:35:00,40
1404081323,11,91000001,13:00:00,13:35:00,22
1404081323,61,91000001,06:25:00,07:00:00,64
1404081323,77,91000001,07:00:00,07:40:00,52
1404081331,77,91000001,07:00:00,07:40:00,12
1404081331,57,91000001,07:40:00,08:30:00,62
1404081331,58,91000001,08:30:00,09:35:00,60
1404081326,58,91000001,08:30:00,09:35:00,4
1404081326,19,91000001,09:35:00,10:10:00,64
1404081326,39,91000001,10:10:00,10:55:00,50
1404081324,39,91000001,10:10:00,10:55:00,14
1404081324,49,91000001,10:55:00,11:30:00,64
1404081324,69,91000001,11:30:00,12:05:00,52
1404081406,69,91000001,11:30:00,12:05:00,12
1404081406,22,91000001,12:05:00,12:40:00,62
1404081406,67,91000001,12:40:00,13:20:00,46
1404081404,67,91000001,12:40:00,13:20:00,17
1404081404,12,91000001,06:20:00,07:00:00,64
1404081404,23,91000001,07:00:00,07:35:00,56
1404081428,23,91000001,07:00:00,07:35:00,8
1404081428,51,91000001,07:35:00,08:20:00,64
1404081428,4,91000001,08:20:00,09:25:00,58
1404081415,4,91000001,08:20:00,09:25:00,6
1404081415,40,91000001,09:25:00,10:05:00,64
1404081415,79,91000001,10:05:00,10:40:00,48
1404081513,79,91000001,10:05:00,10:40:00,16
1404081513,27,91000001,10:40:00,11:15:00,64
1404081513,37,91000001,11:15:00,11:50:00,42
1404081521,37,91000001,11:15:00,11:50:00,22
1404081521,2,91000001,11:50:00,12:25:00,64
1404081521,25,91000001,12:25:00,13:00:00,44
1404081509,25,91000001,12:25:00,13:00:00,20
1404081509,36,91000001,13:00:00,13:40:00,64
1404081517,3,81000001,06:30:00,07:30:00,1664
1404081517,74,81000001,07:30:00,08:20:00,624
1404081530,74,81000001,07:30:00,08:20:00,1040
1404081530,6,81000001,08:20:00,10:00:00,1664
1404081530,35,81000001,10:00:00,11:00:00,580
1404081708,35,81000001,10:00:00,11:00:00,1084
1404081708,70,81000001,11:00:00,12:00:00,1664
1404081708,66,81000001,12:00:00,13:10:00,650
1404081727,66,81000001,12:00:00,13:10:00,1014
1404081709,73,91000001,06:20:00,07:05:00,52
1404081725,73,91000001,06:20:00,07:05:00,12
1404081725,55,91000001,07:05:00,07:40:00,64
1404081725,29,91000001,07:40:00,08:15:00,60
1404081811,29,91000001,07:40:00,08:15:00,4
1404081811,65,91000001,08:15:00,09:25:00,64
1404081811,10,91000001,09:25:00,10:05:00,64
1404081811,21,91000001,10:05:00,10:40:00,4
1404081801,21,91000001,10:05:00,10:40:00,60
1404081801,48,91000001,10:40:00,11:15:00,64
1404081801,54,91000001,11:15:00,12:00:00,6
1404081820,54,91000001,11:15:00,12:00:00,58
1404081820,8,91000001,12:00:00,12:35:00,64
1404081820,76,91000001,12:35:00,13:10:00,18
1404081829,76,91000001,12:35:00,13:10:00,46
1404081829,15,91000001,13:10:00,14:40:00,64
1404081829,64,91000001,14:40:00,15:25:00,32
1404081816,64,91000001,14:40:00,15:25:00,32
1404081816,41,91000001,15:25:00,16:00:00,64
1404081816,62,91000001,16:00:00,16:35:00,44
1404081812,62,91000001,16:00:00,16:35:00,20
1404081812,1,91000001,16:35:00,17:10:00,64
1404081812,26,91000001,17:10:00,17:45:00,38
1404081907,26,91000001,17:10:00,17:45:00,26
1404081907,9,91000001,17:45:00,18:25:00,64
1404081907,30,91000001,18:25:00,19:40:00,26
1404081903,30,91000001,18:25:00,19:40:00,36
1404081903,13,91000001,19:40:00,20:15:00,64
1404081903,45,91000001,20:15:00,20:50:00,36
1404081914,45,91000001,20:15:00,20:50:00,28
1404081914,44,91000001,20:50:00,21:30:00,60
1404081914,59,91000001,06:25:00,07:10:00,44
1404082023,59,91000001,06:25:00,07:10:00,20
1404082023,14,91000001,07:10:00,07:45:00,64
1404082023,28,91000001,07:45:00,08:20:00,38
1404082031,28,91000001,07:45:00,08:20:00,26
1404082031,43,91000001,08:20:00,08:55:00,64
1404082031,7,91000001,08:55:00,10:00:00,28
1404082026,7,91000001,08:55:00,10:00:00,34
1404082026,11,91000001,10:00:00,10:35:00,64
1404082026,38,91000001,10:35:00,11:20:00,26
1404082024,38,91000001,10:35:00,11:20:00,38
1404082024,72,91000001,06:20:00,06:55:00,64
1404082024,77,91000001,06:55:00,07:30:00,36
1404082106,77,91000001,06:55:00,07:30:00,28
1404082106,61,91000001,07:30:00,08:05:00,64
1404082106,63,91000001,08:05:00,08:40:00,44
1404082104,63,91000001,08:05:00,08:40:00,20
1404082104,52,91000001,08:40:00,09:45:00,62
1404082104,69,91000001,09:45:00,10:20:00,60
1404082128,69,91000001,09:45:00,10:20:00,4
1404082128,49,91000001,10:20:00,10:55:00,64
1404082128,39,91000001,10:55:00,11:25:00,64
1404082115,67,91000001,11:25:00,12:10:00,64
1404082115,2,91000001,07:15:00,08:00:00,44
1404082221,2,91000001,07:15:00,08:00:00,20
1404082221,25,91000001,08:00:00,09:25:00,62
1404082221,73,91000001,09:25:00,10:05:00,52
1404082213,73,91000001,09:25:00,10:05:00,12
1404082213,3,91000001,10:05:00,10:55:00,62
1404082213,36,91000001,10:55:00,12:40:00,44
1404082208,36,91000001,10:55:00,12:40:00,20
1404082208,6,91000001,12:40:00,13:20:00,60
1404082208,37,91000001,06:20:00,07:15:00,44
1404082217,37,91000001,06:20:00,07:15:00,20
1404082217,55,91000001,07:15:00,07:50:00,64
1404082217,27,91000001,07:50:00,08:25:00,42
1404082230,27,91000001,07:50:00,08:25:00,22
1404082230,79,91000001,08:25:00,09:35:00,64
1404082230,15,91000001,09:35:00,10:15:00,40
1404082409,15,91000001,09:35:00,10:15:00,24
1404082409,76,91000001,10:15:00,10:55:00,64
1404082409,8,91000001,10:55:00,11:30:00,16
1404082425,8,91000001,10:55:00,11:30:00,16
1404082425,48,91000001,11:30:00,12:05:00,64
1404082425,21,91000001,12:05:00,12:40:00,60
1404082411,21,91000001,12:05:00,12:40:00,4
1404082411,62,91000001,12:40:00,13:20:00,60
1404082411,64,91000001,06:20:00,07:05:00,48
1404082401,64,91000001,06:20:00,07:05:00,16
1404082401,26,91000001,07:05:00,07:40:00,64
1404082401,9,91000001,07:40:00,08:20:00,60
1404082520,9,91000001,07:40:00,08:20:00,4
1404082520,1,91000001,08:20:00,09:25:00,64
1404082520,44,91000001,09:25:00,10:20:00,64
1404082520,45,91000001,10:00:00,10:35:00,6
1404082529,45,91000001,10:00:00,10:35:00,58
1404082529,13,91000001,10:35:00,11:20:00,64
1404082529,59,91000001,07:40:00,08:20:00,16
1404082516,59,91000001,07:40:00,08:20:00,48
1404082516,28,91000001,08:20:00,08:55:00,64
1404082516,14,91000001,08:55:00,10:00:00,26
1404082512,14,91000001,08:55:00,10:00:00,38
1404082512,30,91000001,10:00:00,10:35:00,64
1404082512,54,91000001,10:35:00,11:20:00,30
1404082503,54,91000001,10:35:00,11:20:00,34
1404082503,41,91000001,11:20:00,11:55:00,64
1404082503,7,91000001,11:55:00,12:30:00,38
1404082607,7,91000001,11:55:00,12:30:00,26
1404082607,43,91000001,12:30:00,13:10:00,64
1404082607,11,91000001,06:20:00,07:00:00,44
1404082614,11,91000001,06:20:00,07:00:00,20
1404082614,29,91000001,07:00:00,07:35:00,64
1404082614,38,91000001,07:35:00,08:30:00,52
1404082623,38,91000001,07:35:00,08:30:00,12
1404082623,72,91000001,08:30:00,10:05:00,64
1404082623,77,91000001,10:05:00,10:45:00,64
1404082605,65,91000001,10:45:00,11:35:00,64
1404082605,63,91000001,11:35:00,12:15:00,64
1404082605,39,91000001,12:15:00,13:00:00,10
1404082731,39,91000001,12:15:00,13:00:00,54
1404082731,49,91000001,13:00:00,13:35:00,64
1404082731,67,91000001,06:30:00,07:05:00,16
1404082726,67,91000001,06:30:00,07:05:00,48
1404082726,61,91000001,07:05:00,07:40:00,64
1404082726,69,91000001,07:40:00,08:20:00,32
1404082719,69,91000001,07:40:00,08:20:00,32
1404082719,52,91000001,08:20:00,09:20:00,64
1404082719,2,91000001,09:20:00,09:55:00,42
1404082724,2,91000001,09:20:00,09:55:00,22
1404082724,25,91000001,09:55:00,10:30:00,64
1404082724,10,91000001,10:30:00,11:10:00,50
1404082728,10,91000001,10:30:00,11:10:00,14
1404082728,73,91000001,11:10:00,12:00:00,64
1404082728,6,91000001,12:00:00,12:40:00,52
1404082806,6,91000001,12:00:00,12:40:00,12
1404082806,36,91000001,12:40:00,13:20:00,60
1404082806,35,91000001,06:20:00,07:10:00,52
1404082804,35,91000001,06:20:00,07:10:00,12
1404082804,3,91000001,07:10:00,07:50:00,64
1404082804,40,91000001,07:50:00,08:30:00,64
1404082822,37,91000001,08:30:00,09:40:00,64
1404082822,45,91000001,09:40:00,10:15:00,60
1404082822,44,91000001,10:15:00,10:50:00,8
1404082815,44,91000001,10:15:00,10:50:00,56
1404082815,13,91000001,10:50:00,11:25:00,64
1404082815,1,91000001,11:25:00,12:15:00,18
1404082913,1,91000001,11:25:00,12:15:00,46
1404082913,9,91000001,12:15:00,13:30:00,10
1404082913,9,91000001,06:20:00,06:55:00,54
1404082913,26,91000001,06:55:00,07:30:00,28
1404082908,26,91000001,06:55:00,07:30:00,36
1404082908,28,91000001,07:30:00,08:05:00,62
1404082908,59,91000001,08:05:00,08:40:00,42
1404082921,59,91000001,08:05:00,08:40:00,22
1404082921,64,91000001,08:40:00,09:40:00,64
1404082921,7,91000001,09:40:00,10:15:00,52
1404082917,7,91000001,09:40:00,10:15:00,12
1404082917,41,91000001,10:15:00,10:50:00,64
1404082917,54,91000001,10:50:00,11:30:00,48
1404082909,54,91000001,10:50:00,11:30:00,16
1404082909,43,91000001,11:30:00,12:10:00,64
1404082909,30,91000001,12:10:00,12:50:00,54
1404090130,30,91000001,12:10:00,12:50:00,10
1404090130,11,91000001,12:50:00,13:30:00,64
1404090102,29,92000001,06:45:00,07:20:00,800
1404090102,38,92000001,07:20:00,07:55:00,800
1404090102,14,92000001,07:55:00,08:35:00,470
1404090130,14,91000001,07:55:00,08:35:00,24
1404090130,62,91000001,08:35:00,09:35:00,36
1404090111,62,91000001,08:35:00,09:35:00,28
1404090111,77,91000001,09:35:00,10:25:00,64
1404090111,49,91000001,10:25:00,11:05:00,14
1404090125,49,91000001,10:25:00,11:05:00,50
1404090125,78,91000001,11:05:00,11:40:00,64
1404090125,39,91000001,11:40:00,12:20:00,22
1404090120,39,91000001,11:40:00,12:20:00,42
1404090120,67,91000001,12:20:00,13:15:00,60
