date_jalali,OperatorCode_FK,PushingTime_min,IncomingCarID,productName,GlazeType,temp_exhaust,temp_preheat01,temp_preheat02,temp_termostat,temp_Zone00,temp_Zone01,temp_Zone02,temp_Zone03,temp_Zone04,temp_Zone05,temp_Zone06,temp_Zone07,temp_rapid01,temp_Rapid02,temp_bottomA,temp_bottom01,temp_bottomB,temp_bottom02
1404.01.21,5,4:30:00,47,90000001,91000001,190,408,532,758,820,925,950,940,935,891,841,789,615,575,561,528,423,375
1404.01.21,4,6:40:00,22,90000001,91000001,190,405,531,757,820,925,950,940,935,892,841,788,615,577,561,528,423,374
1404.01.21,4,8:50:00,7,90000001,91000001,190,405,531,757,820,925,950,940,935,891,841,787,613,576,561,527,423,375
1404.01.21,4,11:00:00,19,90000001,91000001,190,404,530,753,820,925,950,940,935,891,841,786,612,576,561,526,422,375
1404.01.21,4,13:10:00,65,90000001,91000001,190,403,530,450,820,925,950,940,935,891,841,786,611,575,561,527,423,375
1404.01.21,8,15:20:00,70,90000001,91000001,190,400,518,747,825,930,955,945,940,880,826,765,611,574,561,525,418,373
1404.01.21,8,17:30:00,68,90000001,91000001,190,400,525,755,825,930,955,945,940,882,825,771,612,574,561,525,419,372
1404.01.21,8,19:40:00,55,90000001,91000001,190,401,529,750,825,930,955,945,930,886,825,752,605,575,560,525,418,372
1404.01.21,8,21:50:00,20,90000001,91000001,190,402,525,751,825,930,955,945,940,890,835,764,605,574,560,525,417,373
1404.01.21,5,0:00:00,73,90000001,91000001,190,398,529,756,825,930,955,925,940,890,837,765,600,569,560,523,417,371
1404.1.22,5,2:10:00,13,90000001,91000001,190,397,528,754,825,930,955,945,940,890,835,764,601,569,561,524,416,370
1404.1.22,5,4:20:00,8,90000001,91000001,190,392,531,748,825,930,955,945,940,882,838,781,592,550,560,524,418,373
1404.1.22,4,6:30:00,51,90000001,91000001,190,390,530,754,825,930,955,942,940,889,836,770,594,557,560,520,417,372
1404.1.22,4,8:40:00,34,90000001,91000001,190,390,529,755,825,930,955,943,940,892,831,770,599,558,560,520,416,371
1404.1.22,4,10:50:00,78,90000001,91000001,190,387,531,752,825,930,955,944,940,892,833,768,604,563,546,501,408,365
1404.1.22,4,13:00:00,63,90000002,92000001,190,388,530,753,825,930,955,944,940,892,833,767,603,563,546,499,409,365
1404.1.22,8,15:10:00,77,90000001,91000001,190,393,530,860,825,930,955,944,940,893,836,770,598,565,547,505,412,365
1404.1.22,8,17:20:00,18,90000001,91000001,190,392,529,757,825,930,955,944,940,894,839,775,581,562,549,509,400,365
1404.1.22,8,19:30:00,6,90000001,91000001,190,388,529,767,825,930,955,944,940,893,839,771,592,546,550,509,393,361
1404.1.22,8,21:40:00,24,90000001,91000001,190,378,525,764,825,930,955,944,940,891,840,786,599,558,548,511,399,343
1404.1.22,5,23:50:00,4,90000001,91000001,190,383,527,759,825,930,955,944,940,893,839,786,598,561,535,512,398,350
1404.1.23,5,2:00:00,37,90000001,91000001,190,383,528,753,825,930,954,944,940,893,840,781,597,563,540,509,397,348
1404.1.23,5,4:10:00,76,90000001,91000001,190,388,523,751,825,930,955,944,940,891,839,789,602,564,545,494,400,349
1404.1.23,8,6:20:00,21,90000001,91000001,190,391,521,746,825,930,955,944,940,891,841,786,605,568,545,502,402,352
1404.1.23,8,8:30:00,39,90000001,91000001,190,391,516,743,825,930,955,944,940,890,841,788,605,572,546,508,389,356
1404.1.23,8,10:40:00,60,90000001,91000001,190,391,516,747,825,930,955,944,940,889,841,789,605,573,550,508,388,354
1404.1.23,8,12:50:00,45,90000001,91000001,190,390,525,750,825,930,955,944,940,890,838,790,608,574,553,507,394,334
1404.1.23,5,15:00:00,59,90000001,91000001,190,389,526,747,825,930,955,944,940,890,840,784,609,573,553,510,396,342
1404.1.23,5,17:10:00,36,90000001,91000001,190,389,522,725,825,930,952,943,940,894,835,787,607,573,552,513,390,343
1404.1.23,5,19:20:00,5,90000001,91000001,190,390,524,738,825,930,952,943,940,897,835,786,607,571,555,514,395,348
1404.1.23,5,21:30:00,56,90000001,91000001,190,389,517,739,825,930,955,943,940,889,839,780,607,571,555,513,399,348
1404.1.23,5,23:40:00,25,90000001,91000001,190,389,518,742,825,930,955,944,937,893,840,780,606,569,554,518,400,350
1404.1.24,5,1:50:00,53,90000001,91000001,190,388,523,760,825,930,955,942,940,895,841,783,606,569,555,517,403,353
1404.1.24,5,4:00:00,69,90000001,91000001,190,389,520,755,825,930,955,944,938,892,840,784,605,570,553,515,400,352
1404.1.24,8,6:10:00,58,90000001,91000001,190,385,523,747,825,930,955,944,940,893,841,787,606,571,554,515,403,354
1404.1.24,8,8:20:00,48,90000001,91000001,190,383,519,745,825,930,955,944,940,890,840,793,606,570,554,515,401,353
1404.1.24,8,10:30:00,1,90000001,91000001,190,385,518,740,825,930,955,944,940,892,840,795,604,570,554,514,403,354
1404.1.24,8,12:40:00,3,90000001,91000001,190,387,515,745,825,930,955,944,940,893,841,792,606,568,552,516,401,354
1404.1.24,5,14:50:00,11,90000001,91000001,190,388,516,743,825,930,955,945,940,894,842,778,607,569,553,515,398,355
1404.1.24,5,17:00:00,72,90000001,91000001,190,388,515,752,825,930,955,945,940,894,842,789,608,570,552,515,403,355
1404.1.24,5,19:10:00,61,90000001,91000001,190,388,517,751,825,930,955,945,940,890,840,792,609,565,552,516,408,358
1404.1.24,5,21:20:00,64,90000001,91000001,190,384,516,751,825,930,955,945,940,887,837,783,610,572,553,515,405,362
1404.1.24,8,23:30:00,38,90000001,91000001,190,384,516,748,825,930,954,943,940,895,827,782,610,572,553,513,405,362
1404.1.25,8,1:40:00,35,90000001,91000001,190,384,514,749,825,930,955,945,940,895,839,765,611,574,555,515,402,362
1404.1.25,8,3:50:00,67,90000001,91000001,190,383,511,748,825,930,955,945,940,895,841,774,611,574,556,516,403,365
1404.1.25,4,6:00:00,28,90000001,91000001,190,384,510,745,825,930,955,945,940,894,841,782,606,573,556,520,405,364
1404.1.25,4,8:10:00,46,90000001,91000001,190,383,510,744,825,930,955,943,940,890,843,781,585,569,556,522,404,364
1404.1.25,4,10:20:00,14,90000001,91000001,190,384,509,745,825,920,955,944,940,891,843,781,586,561,555,522,404,364
1404.1.25,4,12:30:00,26,90000001,91000001,190,388,513,742,825,930,955,946,940,887,838,787,604,562,552,521,406,365
1404.1.25,5,14:40:00,49,90000001,91000001,190,388,513,741,825,930,955,945,940,891,838,783,605,565,540,522,408,364
1404.1.25,5,16:50:00,54,90000001,91000001,190,388,510,749,825,930,955,945,940,891,841,786,608,568,548,516,411,366
1404.1.25,5,19:00:00,50,90000001,91000001,190,382,505,747,825,930,955,945,940,891,841,781,608,569,549,501,412,366
1404.1.25,5,21:10:00,32,90000001,91000001,190,380,505,758,825,930,955,945,940,892,842,783,612,570,547,508,410,368
1404.1.25,8,23:20:00,66,90000001,91000001,190,376,503,760,825,930,955,945,940,892,842,787,610,574,555,513,398,365
1404.1.26,8,1:30:00,33,90000001,91000001,190,377,504,753,825,930,955,945,940,888,842,794,610,572,555,517,392,362
1404.1.26,8,3:40:00,23,90000001,91000001,190,378,506,754,825,930,955,945,940,885,842,794,610,572,558,519,402,345
1404.1.26,8,5:50:00,40,90000001,91000001,190,378,508,746,825,930,955,945,940,891,841,792,612,573,558,521,406,356
1404.1.26,4,8:00:00,62,90000001,91000001,190,379,509,745,825,930,955,945,940,891,841,791,613,573,557,521,406,358
1404.1.26,4,10:10:00,52,90000001,91000001,190,379,506,744,825,930,955,945,940,891,841,793,613,574,557,522,407,359
1404.1.26,4,12:20:00,31,90000001,91000001,190,379,505,742,825,930,955,945,940,890,841,795,614,575,560,522,409,361
1404.1.26,5,14:30:00,71,90000001,91000001,190,379,507,744,825,930,955,945,940,892,841,800,607,574,560,524,417,360
1404.1.26,5,16:40:00,41,90000001,91000001,190,381,508,747,825,930,955,945,940,890,842,794,602,571,562,526,415,371
1404.1.26,5,18:50:00,7,90000002,92000001,190,381,508,747,825,930,955,945,940,890,842,794,602,571,562,526,415,371
1404.1.26,5,21:00:00,17,90000001,91000001,190,380,504,744,825,930,955,945,940,893,842,785,601,566,561,527,417,272
1404.1.26,8,23:10:00,47,90000001,91000001,190,384,508,739,825,930,955,945,940,891,842,783,601,565,558,528,419,373
1404.1.27,8,1:20:00,10,90000001,91000001,190,381,511,735,825,930,955,945,940,894,842,786,598,564,558,532,422,377
1404.1.27,8,3:30:00,22,90000001,91000001,190,378,510,738,825,930,955,945,940,893,842,787,593,565,557,529,421,378
1404.1.27,8,5:40:00,2,90000001,91000001,190,377,514,738,825,930,955,945,940,893,842,790,596,557,555,527,422,375
1404.1.27,4,7:50:00,70,90000001,91000001,190,381,515,738,825,930,955,945,940,893,842,790,596,558,551,526,422,375
1404.1.27,4,10:00:00,27,90000001,91000001,190,387,516,740,825,930,955,945,940,893,841,785,597,561,550,526,421,378
1404.1.27,4,12:10:00,20,90000001,91000001,190,387,515,742,825,930,955,945,940,893,841,785,599,561,550,520,422,380
1404.1.27,4,14:20:00,55,90000001,91000001,190,387,515,749,825,930,955,945,940,893,844,785,599,564,551,520,422,378
1404.1.27,4,16:30:00,73,90000001,91000001,190,388,511,747,825,930,955,945,940,894,842,783,599,564,550,520,418,378
1404.1.27,4,18:40:00,13,90000001,91000001,190,390,519,752,825,930,955,945,940,894,841,784,598,563,551,52,420,379
1404.1.27,4,20:50:00,8,90000001,91000001,190,390,518,769,825,930,955,944,940,894,841,783,599,563,551,521,421,378
1404.1.27,8,23:00:00,68,90000001,91000001,190,392,518,758,825,930,955,944,940,892,842,780,596,562,554,524,423,377
1404.1.28,8,1:10:00,65,90000001,91000001,190,392,523,758,825,930,955,945,940,891,841,782,595,559,553,523,421,379
1404.1.28,8,3:20:00,51,90000001,91000001,190,393,530,763,825,930,955,945,940,892,841,783,594,558,551,524,423,378
1404.1.28,8,5:30:00,34,90000001,91000001,190,392,527,762,825,930,955,945,940,892,840,780,594,558,550,524,421,378
1404.1.28,4,7:40:00,77,90000001,91000001,190,387,533,776,825,930,955,945,940,892,840,784,595,557,550,522,422,380
1404.1.28,4,9:50:00,18,90000001,91000001,190,387,531,763,825,930,955,945,940,887,841,785,595,559,551,521,422,371
1404.1.28,4,12:00:00,63,90000001,91000001,190,385,530,761,825,930,955,945,940,889,840,784,594,558,551,521,422,372
1404.1.28,5,14:10:00,78,90000001,91000001,190,386,524,761,825,930,955,945,940,884,839,777,591,556,548,518,412,374
1404.1.28,5,16:20:00,19,90000002,92000001,190,393,525,769,825,930,955,945,940,882,837,779,589,555,548,518,415,372
1404.1.28,5,18:30:00,29,90000001,91000001,190,392,522,764,825,930,955,940,889,832,780,785,585,554,546,518,415,371
1404.1.28,5,20:40:00,42,90000001,91000001,190,395,521,768,825,930,955,945,940,891,836,777,587,554,546,518,413,370
1404.1.28,8,22:50:00,21,90000001,91000001,190,394,522,766,825,930,955,945,940,890,837,776,588,556,547,517,413,368
1404.1.29,8,1:00:00,75,90000001,91000001,190,395,529,756,825,930,955,945,940,887,837,777,589,558,542,517,412,367
1404.1.29,8,3:10:00,9,90000001,91000001,190,385,528,753,825,930,955,945,940,887,834,779,590,559,546,515,411,367
1404.1.29,8,5:20:00,30,90000001,91000001,190,388,530,751,825,930,955,945,940,893,830,775,592,560,545,512,409,393
1404.1.29,4,7:30:00,80,90000001,91000001,190,387,529,753,825,930,955,945,940,891,831,776,593,560,546,513,410,364
1404.1.29,4,9:40:00,57,90000001,91000001,190,392,531,750,825,930,955,940,940,890,831,777,593,560,546,513,411,365
1404.1.29,4,11:50:00,43,90000001,91000001,190,393,532,751,825,930,955,942,940,891,831,777,593,561,546,514,410,365
1404.1.29,5,14:00:00,44,90000001,91000001,190,390,522,768,825,930,955,940,938,890,829,772,570,556,548,511,407,362
1404.1.29,5,16:10:00,74,90000001,91000001,190,390,527,755,825,930,955,940,940,859,836,772,579,544,548,513,406,363
1404.1.29,5,18:20:00,16,90000001,91000001,190,390,529,751,825,930,955,940,940,880,836,780,584,550,544,513,403,359
1404.1.29,5,20:30:00,15,90000001,91000001,190,389,530,749,825,930,955,940,940,889,833,774,584,555,533,513,401,355
1404.1.29,8,22:40:00,76,90000001,91000001,190,387,531,751,825,930,955,940,940,888,839,766,587,555,540,509,405,355
1404.1.30,8,0:50:00,4,90000001,91000001,190,387,531,750,825,930,955,942,940,891,840,776,590,559,544,495,403,355
1404.1.30,8,3:00:00,12,90000001,91000001,190,385,530,747,825,930,955,943,940,891,839,780,591,561,542,501,404,359
1404.1.30,8,5:10:00,79,90000001,91000001,190,388,530,775,825,930,955,944,940,894,842,785,587,560,546,508,393,360
1404.1.30,4,7:20:00,24,90000001,91000001,190,384,525,760,825,930,959,942,940,881,840,785,589,557,545,505,380,353
1404.1.30,4,9:30:00,6,90000001,91000001,190,383,525,759,825,930,955,942,940,885,840,784,593,557,546,509,381,353
1404.1.30,4,11:40:00,59,90000001,91000001,190,386,526,756,825,930,955,942,940,885,840,784,593,557,549,510,381,353
1404.1.30,4,13:50:00,5,90000001,91000001,190,388,527,745,825,930,955,941,940,893,840,781,594,556,549,510,381,353
1404.1.30,8,16:00:00,53,90000001,91000001,190,387,515,751,825,930,955,940,940,892,840,773,597,566,548,503,401,350
1404.1.30,8,18:10:00,56,90000001,91000001,190,391,515,750,825,930,955,942,940,890,840,782,595,567,550,507,404,354
1404.1.30,8,20:20:00,33,90000001,91000001,190,387,518,751,825,930,955,942,940,892,840,784,576,565,553,511,395,357
1404.1.30,5,22:30:00,40,90000001,91000001,190,387,522,750,825,930,955,942,940,879,839,784,589,555,551,511,395,354
1404.1.31,5,0:40:00,32,90000001,91000001,190,384,523,744,825,930,955,942,940,884,837,779,593,554,548,513,396,350
1404.1.31,5,2:50:00,23,90000001,91000001,190,382,522,737,825,930,955,942,940,889,830,785,595,559,538,514,397,350
1404.1.31,5,5:00:00,62,90000001,91000001,190,380,520,740,825,930,955,942,940,892,838,770,598,564,546,512,399,350
1404.1.31,4,7:10:00,50,90000001,91000001,190,378,520,742,825,930,955,942,940,892,840,771,599,565,547,501,398,355
1404.1.31,4,9:20:00,26,90000001,91000001,190,371,520,741,825,930,955,942,940,892,841,781,595,567,555,503,404,353
1404.1.31,4,11:30:00,14,90000001,91000001,190,380,521,740,825,930,955,942,940,891,841,782,581,565,555,503,404,353
1404.1.31,4,13:40:00,67,90000001,91000001,190,380,522,735,825,930,955,943,940,892,840,781,588,552,555,511,405,353
1404.1.31,8,15:50:00,52,90000001,91000001,190,373,503,736,825,930,955,941,940,892,842,784,592,560,550,516,400,338
1404.1.31,8,18:00:00,35,90000001,91000001,190,375,505,738,825,930,955,940,940,892,842,786,595,564,540,516,403,357
1404.1.31,8,20:10:00,28,90000001,91000001,190,379,513,737,825,930,955,940,940,894,842,791,598,566,546,513,401,352
1404.1.31,5,22:20:00,46,90000001,91000001,190,379,515,738,825,930,955,941,940,893,842,785,600,568,548,500,399,350
1404.02.01,5,0:30:00,49,90000001,91000001,190,377,517,739,825,930,955,941,940,891,841,785,600,570,552,505,405,350
1404.02.01,5,2:40:00,54,90000001,91000001,190,378,520,734,825,930,955,941,940,892,841,789,600,574,556,513,393,354
1404.02.01,5,4:50:00,66,90000001,91000001,190,377,525,735,825,930,955,942,940,891,842,786,599,571,557,514,388,351
1404.02.01,4,7:00:00,41,90000001,91000001,190,377,524,735,825,930,955,941,940,891,841,787,599,571,556,513,389,352
1404.02.01,4,9:10:00,22,90000001,91000001,190,378,515,737,825,930,955,943,940,893,842,791,600,571,556,517,400,350
1404.02.01,4,11:20:00,10,90000001,91000001,190,379,515,737,825,930,955,943,940,892,842,791,598,572,556,520,401,350
1404.02.01,4,13:30:00,17,90000001,91000001,190,379,516,731,825,930,955,942,940,891,841,790,597,571,55,521,401,355
1404.02.01,8,15:40:00,64,90000001,91000001,190,380,508,730,825,930,955,942,940,890,841,783,597,572,558,523,408,356
1404.02.01,8,17:50:00,47,90000001,91000001,190,381,509,741,825,930,955,941,940,890,841,776,597,571,559,524,409,359
1404.02.01,8,20:00:00,2,90000001,91000001,190,378,513,746,825,930,95,942,940,890,841,785,597,572,559,525,413,361
1404.02.01,5,22:10:00,71,90000001,91000001,190,381,516,744,825,930,955,944,940,889,841,781,598,572,557,523,412,361
1404.02.02,5,0:20:00,38,90000001,91000001,190,383,518,740,825,930,955,942,940,891,842,783,598,570,558,523,413,362
1404.02.02,5,2:30:00,31,90000001,91000001,190,382,517,743,825,930,955,943,940,890,842,784,597,574,559,524,413,361
1404.02.02,5,4:40:00,48,90000001,91000001,190,377,517,737,825,930,955,940,940,893,842,790,597,570,560,524,413,361
1404.02.02,4,6:50:00,11,90000001,91000001,190,378,518,737,825,930,955,940,940,894,842,788,597,570,561,523,412,363
1404.02.02,4,9:00:00,3,90000001,91000001,190,382,520,731,825,930,955,942,940,897,841,787,597,571,562,523,411,363
1404.02.02,4,11:10:00,27,90000001,91000001,190,381,519,730,825,930,955,945,940,891,841,787,598,572,561,524,410,363
1404.02.02,4,13:20:00,7,90000001,91000001,190,382,520,731,825,930,955,945,940,891,841,787,598,571,561,525,411,362
1404.02.02,8,15:30:00,34,90000001,91000001,190,379,507,726,825,930,955,945,940,890,840,776,596,572,562,525,419,361
1404.02.02,8,17:40:00,73,90000001,91000001,190,378,509,798,825,930,955,942,940,893,840,782,596,570,560,524,417,361
1404.02.02,8,19:50:00,,90000001,91000001,190,380,507,723,825,930,955,943,940,890,841,782,595,571,556,524,411,367
1404.02.02,5,22:00:00,55,90000001,91000001,190,383,510,746,825,930,955,943,940,892,841,783,595,570,558,526,411,371
1404.2.3,5,0:10:00,1,90000001,91000001,190,383,513,746,825,930,955,943,940,888,841,792,593,569,558,523,416,370
1404.2.3,5,2:20:00,20,90000001,91000001,190,382,517,746,825,930,955,943,940,891,841,794,595,569,559,525,418,370
1404.2.3,5,4:30:00,70,90000001,91000001,190,382,522,744,825,930,955,943,940,892,840,795,594,569,559,526,415,370
1404.2.3,4,6:40:00,51,90000001,91000001,190,382,524,745,825,930,955,942,940,891,841,794,595,568,558,526,417,370
1404.2.3,4,8:50:00,13,90000001,91000001,190,381,522,740,825,930,955,942,940,891,841,794,598,568,557,524,416,370
1404.2.3,4,11:00:00,63,90000001,91000001,190,382,522,735,825,930,955,941,940,893,841,793,598,569,557,524,417,370
1404.2.3,4,13:10:00,78,90000001,91000001,190,383,522,735,825,930,955,941,940,893,841,793,598,569,556,525,416,370
1404.2.3,8,15:20:00,42,90000001,91000001,190,384,502,726,825,930,955,941,940,892,841,774,601,572,560,525,418,367
1404.2.3,8,17:30:00,29,90000001,91000001,190,387,503,747,825,930,955,943,940,892,842,784,600,572,561,527,418,371
1404.2.3,8,19:40:00,19,90000001,91000001,190,386,507,748,825,930,955,943,940,894,840,784,601,573,560,528,416,370
1404.2.3,8,21:50:00,80,90000001,91000001,190,389,509,743,825,930,955,944,940,893,842,778,602,574,559,529,417,371
1404.2.3,5,0:00:00,21,90000001,91000001,190,390,509,746,825,930,955,943,940,893,842,785,602,574,561,525,420,373
1404.2.4,5,2:10:00,57,90000001,91000001,190,391,513,742,825,930,955,943,940,894,841,778,596,574,561,526,422,372
1404.2.4,5,4:20:00,44,90000001,91000001,190,391,515,735,825,930,955,943,940,894,843,785,601,574,563,531,422,377
1404.2.4,4,6:30:00,75,90000001,91000001,190,391,515,735,825,930,955,941,940,893,843,784,602,573,563,531,422,377
1404.2.4,4,8:40:00,43,90000001,91000001,190,391,516,731,825,930,955,941,940,894,840,783,603,573,563,531,423,375
1404.2.4,4,10:50:00,30,90000001,91000001,190,391,517,731,825,930,955,941,940,894,841,782,603,574,563,531,422,374
1404.2.4,4,13:00:00,9,90000001,91000001,190,390,515,725,825,930,955,941,940,894,841,781,601,573,564,531,422,373
1404.2.4,8,15:10:00,74,90000001,91000001,190,388,507,727,825,930,955,941,940,893,838,777,600,575,560,530,422,374
1404.2.4,8,17:20:00,18,90000001,91000001,190,386,504,721,825,930,955,941,940,893,839,777,600,575,563,530,424,371
1404.2.4,8,19:30:00,77,90000001,91000001,190,388,506,725,825,930,955,941,940,894,840,778,601,574,562,528,423,372
1404.2.4,8,21:40:00,8,90000001,91000001,190,387,509,725,825,930,955,941,940,893,840,779,600,574,563,530,525,375
1404.2.4,5,23:50:00,68,90000001,91000001,190,388,509,728,825,930,955,944,941,892,840,779,596,574,564,531,425,380
1404.2.5,5,2:00:00,61,90000001,91000001,190,385,509,735,825,930,955,944,941,894,840,773,594,567,562,528,423,374
1404.2.5,5,4:10:00,72,90000001,91000001,190,383,507,724,825,930,955,942,942,896,841,774,597,567,564,531,423,377
1404.2.5,4,6:20:00,36,90000001,91000001,190,381,508,727,825,930,955,940,940,894,841,782,602,571,564,532,423,379
1404.2.5,4,8:30:00,25,90000001,91000001,190,383,508,728,825,930,955,940,940,897,841,781,602,572,564,531,422,377
1404.2.5,4,10:40:00,69,90000001,91000001,190,384,509,727,825,930,955,940,940,898,841,780,602,571,566,531,422,375
